Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1351	3,37,42	0.0,0.05405405405405406,0.047619047619047616	0.6756294369697571,0.0,0.0	0.5152280488453292,1.026273307528616E-16,1.7521633293951127E-18	0,8,10	0,6,8	1,8,9	1.89,5.56,5.49	0,5,5	1,26,27	25.0,275.0,299.0	128.712890625,71.8522720336914,69.04991912841797	1,1,1	0,0,0	0,0,0	0,0,0	0,8,8	0,0,0	0,44,12	0,45,19	0,2011,209	0,59,2	0,0,0	0,0,0	7936.json	
2488	7	0.0	0.002466498641297221	0.024978285968056152	0	0	1	3.46	0	3	52.0	110.3785629272461	1	1	0	2	0	0	0	0	0	0	0	0	4732.json	
2488	9,9	0.0,0.0	0.00236548762768507,0.00236548762768507	0.00550240093749851,0.00550240093749851	2,2	1,1	2,2	19.91,19.91	1,1	5,5	69.0,69.0	104.42578887939453,104.42578887939453	1,1	0,0	0,0	3,3	1,1	0,603	0,0	0,0	0,0	0,8	0,0	0,0	6983.json	
3161	3	0.0	0.8990407586097717	0.9752609736885278	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	9867.json	
2488	5	0.0	0.04759393259882927	0.2662309954703106	0	0	1	0.98	0	0	36.0	118.14434051513672	1	0	0	0	0	0	0	0	0	0	0	0	1769.json	
1792	3,3	0.0,0.0	0.006823391187936068,0.006823391187936068	0.4215021040600119,0.4215021040600119	0,0	0,0	1,1	1.89,1.89	0,0	1,1	27.0,27.0	128.4090576171875,128.4090576171875	1,1	0,0	0,0	2,2	0,0	0,1164	0,0	0,0	0,0	0,22	0,0	0,0	58.json	
2488	7	0.0	0.0015862290747463703	0.01694174420259371	0	0	1	3.46	0	3	54.0	110.13446044921875	1	1	0	2	0	0	0	0	0	0	0	0	3203.json	
1402	3	0.0	0.006218451540917158	0.8053815442146918	0	0	1	1.89	0	0	17.0	131.28770446777344	1	0	1	1	0	0	0	0	0	0	0	0	7343.json	
603	3	0.0	0.6577597260475159	0.8889699742858724	0	0	1	1.89	0	0	15.0	131.9385528564453	1	0	1	0	0	0	0	0	0	0	0	0	10510.json	
2488	5	0.0	0.7024565935134888	0.8148540633710237	0	0	1	0.98	0	0	26.0	120.23355865478516	1	0	0	1	0	0	0	0	0	0	0	0	2356.json	
1351	3,3	0.0,0.0	2.8952094726264477E-4,3.976458974648267E-4	0.19878035843361155,0.19370781253995886	0,0	0,0	1,1	0.94,0.94	0,0	1,1	33.0,33.0	127.09538269042969,127.09538269042969	1,1	0,0	1,1	0,0	0,0	0,6	0,2	0,4	0,13	0,441	0,0	0,0	3902.json	
897	48,49,49	0.1875,0.16326530612244897,0.16326530612244897	0.0,0.0,0.0	3.225173675733163E-16,7.340287476632261E-17,1.0740487633757626E-17	7,7,7	6,7,7	8,9,9	6.88,6.79,6.79	5,5,5	34,35,35	307.0,314.0,322.0	66.97940826416016,66.29814147949219,66.1540298461914	1,1,1	0,0,0	0,0,0	2,2,2	8,8,8	0,0,232	0,2,4	0,4,8	0,7,52	0,6,13	0,0,0	0,0,0	9483.json	
2488	3	0.0	0.7497074604034424	0.9299507015075315	0	0	1	0.94	0	1	15.0	132.25152587890625	1	0	0	0	0	0	0	0	0	0	0	0	5685.json	
