Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6922	3	0.0	0.9253658056259155	0.8919162893463636	0	0	1	0.94	0	1	15.0	132.086669921875	1	0	1	0	0	0	0	0	0	0	0	0	8855.json	
5242	3	0.0	0.8857083320617676	0.9605592128872219	0	0	1	1.89	0	1	19.0	130.57513427734375	1	0	0	0	0	0	0	0	0	0	0	0	6221.json	
3582	8	0.0	0.10531405359506607	0.005655308753336413	4	3	3	2.83	1	6	68.0	106.4102783203125	0	0	0	1	2	0	0	0	0	0	0	0	6899.json	
5537	3	0.0	0.7279241681098938	0.9331931945841577	0	0	1	1.89	0	0	14.0	132.4454345703125	1	0	0	0	0	0	0	0	0	0	0	0	5904.json	
6436	12,12,12,12,13,13	0.0,0.0,0.0,0.0,0.0,0.0	0.012222656980156898,0.008989890106022358,0.008989890106022358,0.008989890106022358,0.0029880269430577755,0.0030266866087913513	4.225255214052368E-7,2.9418981481740964E-7,2.9418981481740964E-7,2.9418981481740964E-7,8.346410368145159E-8,8.216591335155523E-8	2,2,2,2,2,2	2,2,2,2,2,2	3,3,3,3,3,3	1.49,1.49,1.49,1.49,1.44,1.44	0,0,0,0,0,0	0,0,0,0,1,1	121.0,123.0,123.0,123.0,133.0,133.0	96.3218994140625,96.23664855957031,96.23664855957031,96.23664855957031,94.47102355957031,94.47102355957031	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	2,2,2,2,2,2	0,55,64,148,272,280	0,1,0,0,2,1	0,2,0,0,2,2	0,13,0,0,60,3	0,2,305,23,22,20	0,0,0,0,0,0	0,0,0,0,0,0	8404.json	
6321	5	0.0	0.013550100848078728	0.7304354375088555	0	0	1	12.17	0	2	31.0	119.31893157958984	1	0	0	3	0	0	0	0	0	0	0	0	2344.json	
7052	4	0.0	0.6163845658302307	0.8924264997041637	0	0	1	1.73	0	1	18.0	126.19583892822266	1	0	0	1	0	0	0	0	0	0	0	0	841.json	
5080	3,3,3	0.0,0.0,0.0	0.6928556561470032,0.7049894332885742,0.48747149109840393	0.749717270038237,0.7126830913661156,0.6118670400162032	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	19.0,19.0,21.0	130.236328125,130.236328125,129.5297088623047	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,834,1273	0,1,1	0,2,2	0,5,12	0,56,55	0,0,0	0,0,0	4669.json	
7088	6,6,6	0.16666666666666666,0.16666666666666666,0.16666666666666666	0.930856466293335,0.9329459071159363,0.9113755226135254	0.95890872281606,0.9528880825903348,0.951199882580655	1,1,1	1,1,1	2,2,2	3.27,3.27,3.27	1,1,1	1,2,2	20.0,21.0,21.0	118.98362731933594,118.72991943359375,118.72991943359375	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,153,240	0,1,1	0,2,2	0,2,5	0,167,137	0,0,0	0,0,0	2294.json	
6430	3	0.0	0.722308874130249	0.8087393755761496	0	0	1	1.89	0	1	18.0	130.99049377441406	1	1	0	1	0	0	0	0	0	0	0	0	4998.json	
6346	3,3	0.0,0.0	0.02780168689787388,0.02780168689787388	0.0889860910658581,0.0889860910658581	0,0	0,0	1,1	1.89,1.89	0,0	0,0	36.0,36.0	126.81674194335938,126.81674194335938	1,1	0,0	1,1	0,0	0,0	0,66	0,0	0,0	0,0	0,0	0,0	0,0	6351.json	
6169	3	0.0	0.3967292606830597	0.9136419703941648	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	7776.json	
7052	4	0.0	0.5443270802497864	0.9383730871764157	0	0	1	1.73	0	1	15.0	127.27810668945312	1	0	0	1	0	0	0	0	0	0	0	0	717.json	
