Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1095	9	0.0	0.03918289393186569	0.5246337701356586	0	0	1	4.62	0	3	37.0	108.47972106933594	1	1	0	2	0	0	0	0	0	0	0	0	365.json	
1121	2	0.5	0.9931579828262329	0.9381182899138534	0	0	1	1.89	0	0	11.0	140.82913208007812	1	0	0	1	0	0	0	0	0	0	0	0	1751.json	
2663	3,6,6,6	0.0,0.0,0.0,0.0	0.1425265073776245,0.0780554935336113,0.0780554935336113,0.0780554935336113	0.6704010869811248,0.7403321811879667,0.7403321811879667,0.7403321811879667	0,0,0,0	0,0,0,0	1,1,1,1	1.89,3.59,3.59,3.59	0,0,0,0	0,0,0,0	23.0,29.0,29.0,29.0	129.4591827392578,116.71211242675781,116.71211242675781,116.71211242675781	1,1,1,1	1,1,1,1	0,0,0,0	1,3,3,3	0,0,0,0	0,582,813,1498	0,5,0,0	0,7,0,0	0,107,0,0	0,1328,51,137	0,0,0,0	0,0,0,0	2437.json	
1095	12	0.0	0.11925207823514938	0.0047409933455289	0	0	1	4.65	0	7	80.0	99.35889434814453	0	1	0	1	3	0	0	0	0	0	0	0	373.json	
2926	3,3,3	0.0,0.0,0.0	0.9075521230697632,0.9075521230697632,0.9075521230697632	0.9424763387614398,0.9424763387614398,0.9424763387614398	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	16.0,16.0,16.0	131.60296630859375,131.60296630859375,131.60296630859375	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,1076,1760	0,0,0	0,0,0	0,0,0	0,51,137	0,0,0	0,0,0	2675.json	
332	6	0.0	0.09878353774547577	0.26232507326822785	0	0	1	4.99	0	3	35.0	115.2708511352539	0	1	0	0	1	0	0	0	0	0	0	0	3033.json	
2081	9,11,11,11	0.0,0.0,0.0,0.0	0.002831416204571724,0.0029019394423812628,0.0029019394423812628,0.0029019394423812628	9.348531333355159E-4,0.012968353750700483,0.012968353750700483,0.012968353750700483	0,0,0,0	0,0,0,0	1,1,1,1	3.27,3.45,3.45,3.45	0,0,0,0	8,6,6,6	80.0,72.0,72.0,72.0	103.97338104248047,101.41410064697266,101.41410064697266,101.41410064697266	0,0,0,0	1,1,1,1	0,0,0,0	2,3,3,3	2,1,1,1	0,64,231,916	0,5,0,0	0,8,0,0	0,100,0,0	0,70,51,137	0,0,0,0	0,0,0,0	356.json	
2447	39,42,50,51,51,51,54,51,40,37	0.0,0.047619047619047616,0.04,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.037037037037037035,0.0392156862745098,0.05,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3.8123567045944174E-8,2.379284061033893E-9,7.429722568990508E-8,6.383578992205323E-8,6.383578992205323E-8,6.383578992205323E-8,1.4868604885105613E-8,9.516119250120252E-8,3.7856723048067188E-6,3.5952475079170926E-5	6,8,8,8,8,8,10,8,8,6	7,8,8,8,8,8,10,8,6,5	7,8,8,8,8,8,9,8,7,6	4.07,3.84,4.32,4.29,4.29,4.29,4.2,4.29,4.24,4.49	2,2,2,2,2,2,2,2,2,2	11,13,13,13,13,13,14,13,12,10	202.0,222.0,222.0,225.0,225.0,225.0,241.0,225.0,184.0,164.0	73.5212631225586,71.46500396728516,68.6404800415039,68.2498779296875,68.2498779296875,68.2498779296875,66.687255859375,68.2498779296875,73.56808471679688,75.80931854248047	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	7,7,7,7,7,7,7,7,5,5	0,136,458,528,597,1282,1711,1715,1873,1899	0,5,8,1,0,0,5,0,1,0	0,5,16,1,0,0,5,4,14,6	0,320,378,32,0,0,135,134,570,321	0,47,21,1,51,137,1,5,3,2	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1	3063.json	
2663	3,3,3,3	0.0,0.0,0.0,0.0	0.9090802669525146,0.9090802669525146,0.9090802669525146,0.9090802669525146	0.9306918780539668,0.9306918780539668,0.9306918780539668,0.9306918780539668	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	12.0,12.0,12.0,12.0	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,582,813,1498	0,0,0,0	0,0,0,0	0,0,0,0	0,1328,51,137	0,0,0,0	0,0,0,0	2802.json	
2081	8,8,12,12	0.0,0.0,0.0,0.0	0.45169544219970703,0.45169544219970703,0.11752012372016907,0.11752012372016907	0.5905581190803071,0.5905581190803071,0.4736366427179142,0.4736366427179142	0,0,0,0	0,0,0,0	1,1,1,1	4.9,4.9,4.85,4.85	0,0,0,0	2,2,5,5	38.0,38.0,52.0,52.0	110.3192367553711,110.3192367553711,101.92023468017578,101.92023468017578	1,1,1,1	1,1,1,1	0,0,0,0	1,1,1,1	1,1,1,1	0,231,384,916	0,0,6,0	0,0,7,0	0,0,194,0	0,51,255,137	0,0,0,0	0,0,0,0	390.json	
