Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3534	4	0.0	0.49223053455352783	0.09899679273239484	1	1	2	4.0	0	3	35.0	121.60939025878906	1	0	0	1	1	0	0	0	0	0	0	0	2159.json	
549	10	0.0	0.017891250550746918	3.3803312213955637E-6	3	3	5	5.06	2	4	100.0	99.74425506591797	1	1	0	1	3	0	0	0	0	0	0	0	449.json	
3315	10	0.0	0.3930511772632599	0.02294927517677472	4	5	4	3.2	0	6	66.0	102.88421630859375	1	0	0	1	2	0	0	0	0	0	0	0	2307.json	
4041	1,1,1	0.0,0.0,0.0	0.06428041309118271,0.5837811231613159,0.5837811231613159	0.4886381659069174,0.6900179201366679,0.6900179201366679	0,0,0	0,0,0	1,1,1	0.0,0.0,0.0	0,0,0	0,0,0	18.0,15.0,15.0	148.53134155273438,149.736083984375,149.736083984375	1,1,1	0,0,0	0,0,0	3,2,2	0,0,0	0,121,160	0,1,0	0,2,0	0,47,0	0,249,0	0,0,0	0,1,0	1734.json	
4043	3,3	0.0,0.0	0.9195261597633362,0.9195261597633362	0.8475543598153231,0.8475543598153231	0,0	0,0	1,1	3.77,3.77	0,0	0,0	13.0,13.0	132.9956512451172,132.9956512451172	1,1	1,1	1,1	0,0	0,0	0,162	0,0	0,0	0,0	0,0	0,0	0,0	2087.json	
811	17,14,14,14,14,12,17,17	0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.713293167995289E-4,3.426021430641413E-4,2.750346902757883E-4,3.426021430641413E-4,2.750346902757883E-4,5.095525993965566E-4,0.0,0.0	2.533747796503727E-10,4.992333225647654E-8,1.8333641818093374E-8,4.992333225647654E-8,1.8333641818093374E-8,1.505743475356727E-8,1.6896311485660707E-16,1.7029338180005462E-16	1,1,1,1,1,1,4,4	1,1,1,1,1,1,6,6	2,2,2,2,2,2,6,6	3.77,4.28,4.28,4.28,4.28,3.94,3.33,3.33	1,1,1,1,1,0,0,0	7,6,6,6,6,6,9,9	162.0,128.0,132.0,128.0,132.0,131.0,220.0,220.0	88.99385833740234,93.53150939941406,93.32086944580078,93.53150939941406,93.32086944580078,95.85765075683594,86.17950439453125,86.17950439453125	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	5,5,5,5,5,5,7,7	2,1,1,1,1,1,3,3	0,26,26,40,40,53,488,796	0,0,1,1,1,3,8,1	0,5,2,2,2,7,11,2	0,271,42,42,42,14,597,16	0,6,6,6,6,42,82,6	0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1	2445.json	
1697	6	0.0	0.4602246880531311	0.43550044317073294	0	0	1	3.77	0	4	34.0	115.98135375976562	1	0	0	1	0	0	0	0	0	0	0	0	228.json	
2542	3	0.0	0.017340390011668205	0.28931252842433913	0	0	1	3.77	0	1	27.0	128.4090576171875	1	0	0	2	0	0	0	0	0	0	0	0	568.json	
2664	14,17,22,21,15	0.0,0.0,0.0,0.0,0.0	0.0220499224960804,0.0014160721329972148,0.002694188617169857,0.0024180568289011717,0.03068772703409195	2.4032198699943085E-8,5.428360712656264E-12,6.320141899229975E-14,1.0490993433286503E-12,2.1483475286469544E-8	11,14,14,13,11	8,10,14,13,8	9,11,13,12,9	5.74,5.45,5.24,5.31,5.69	1,1,1,1,1	7,12,11,10,6	142.0,183.0,217.0,204.0,144.0	91.61246490478516,86.38235473632812,80.81219482421875,82.21368408203125,90.39036560058594	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3,4,7,6,4	0,91,421,985,2362	0,3,11,0,0	0,3,16,1,7	0,188,475,55,353	0,17,3,9,9	0,0,0,0,0	0,0,0,1,1	971.json	
1697	12,12,13,14,14,14,15	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.0823124910453508E-9,1.3131640435944176E-10,1.7142699139805667E-12,6.822237297858902E-13,3.3161330225899266E-13,3.923911135711474E-13,5.102904187494152E-14	0,1,2,2,2,1,1	0,1,2,2,2,1,2	1,2,3,3,3,2,3	2.98,2.98,2.89,2.8,2.8,2.8,2.72	0,0,0,0,0,0,0	7,7,9,10,11,11,12	145.0,154.0,176.0,182.0,185.0,184.0,195.0	95.61029052734375,94.99210357666016,92.61453247070312,91.2191390991211,91.11399841308594,91.37218475341797,89.68348693847656	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	4,4,5,5,6,7,7	3,3,3,3,3,3,3	0,0,491,1063,1260,1374,1537	0,1,3,1,2,2,1	0,2,4,1,4,4,1	0,48,129,36,44,77,81	0,6,35,4,38,82,24	0,0,0,0,0,0,0	0,0,1,1,1,1,1	2856.json	
