Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4820	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.7329692840576172,0.7329692840576172,0.7329692840576172,0.7329692840576172,0.7329692840576172	0.8574463966538346,0.8574463966538346,0.8574463966538346,0.8574463966538346,0.8574463966538346	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	18.0,18.0,18.0,18.0,18.0	130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	3063.json	
4787	6,6,6,6,6	0.0,0.0,0.0,0.0,0.0	0.35697034001350403,0.35697034001350403,0.35697034001350403,0.35697034001350403,0.35697034001350403	0.3431557641582114,0.3431557641582114,0.3431557641582114,0.3431557641582114,0.3431557641582114	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	1.37,1.37,1.37,1.37,1.37	1,1,1,1,1	2,2,2,2,2	37.0,37.0,37.0,37.0,37.0	114.8182601928711,114.8182601928711,114.8182601928711,114.8182601928711,114.8182601928711	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,988,1002,1134,1472	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,1,0,0	0,0,0,0,0	0,1,0,1,0	3469.json	
1153	4	0.0	8.236064459197223E-4	0.0106311618781438	0	0	1	2.0	0	3	49.0	120.0267562866211	1	0	0	1	1	0	0	0	0	0	0	0	2092.json	
2703	4	0.0	0.0	0.004091941272915298	5	1	2	3.32	0	2	57.0	118.9504623413086	1	1	0	4	0	0	0	0	0	0	0	0	353.json	
1421	3	0.0	0.06210386008024216	0.5108440327297963	0	0	1	1.89	0	1	25.0	128.8092498779297	1	0	0	1	0	0	0	0	0	0	0	0	952.json	
1731	4	0.0	0.0	0.001547384261427993	0	0	1	2.0	0	2	60.0	118.51961517333984	1	0	0	4	1	0	0	0	0	0	0	0	2124.json	
4820	4,4,4,4	0.0,0.0,0.0,0.0	0.45455119013786316,0.45455119013786316,0.45455119013786316,0.45455119013786316	0.5377634658848858,0.5377634658848858,0.5377634658848858,0.5377634658848858	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.0,2.0,2.0	0,0,0,0	2,2,2,2	29.0,29.0,29.0,29.0	122.9537353515625,122.9537353515625,122.9537353515625,122.9537353515625	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,1035,1167,1505	0,0,0,0	0,0,0,0	0,0,0,0	0,1,0,0	0,0,0,0	0,0,1,0	14.json	
1952	27,15,7	0.0,0.0,0.0	0.013746494427323341,0.40661802887916565,0.19383466243743896	3.833105246606313E-10,1.4581463780940543E-5,0.14762429849716824	4,4,0	4,4,0	6,3,1	9.64,5.44,4.12	4,2,1	7,7,2	174.0,114.0,45.0	80.08320617675781,92.89530944824219,111.4667739868164	0,0,0	0,0,0	0,0,0	1,1,1	4,4,0	0,349,465	0,14,7	0,39,25	0,619,692	0,25,31	0,0,0	0,0,0	2335.json	
1952	4	1.25	0.8592644333839417	0.942237454021321	0	0	1	6.53	0	0	22.0	124.91740417480469	1	0	0	0	1	0	0	0	0	0	0	0	1933.json	
2786	6,6	0.0,0.0	0.832745373249054,0.832745373249054	0.2537457736141501,0.2537457736141501	1,1	1,1	2,2	5.5,5.5	0,0	2,2	39.0,39.0	114.54450988769531,114.54450988769531	1,1	0,0	0,0	0,0	1,1	0,6	0,0	0,0	0,0	0,9	0,0	0,0	42.json	
1075	6	0.0	0.2050883024930954	0.2924049173093721	2	2	3	2.75	1	3	39.0	114.24813842773438	1	0	0	0	0	0	0	0	0	0	0	0	2540.json	
1487	3	0.0	0.8545284867286682	0.9446796682305488	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	2344.json	
2652	4	0.0	0.0920046865940094	0.12469469041600398	0	0	1	4.0	0	4	35.0	121.97586059570312	0	0	0	1	1	0	0	0	0	0	0	0	2152.json	
2652	4,5	0.25,0.2	0.985759973526001,0.4469473659992218	0.7117350339230372,0.24467584353103744	0,0	0,0	1,1	3.46,4.66	0,0	1,2	22.0,36.0	125.15235137939453,118.2886962890625	1,1	0,0	0,0	1,1	0,0	0,106	0,2	0,3	0,109	0,43	0,0	0,0	2294.json	
1952	4	0.0	0.9047680497169495	0.5357863862454533	0	0	1	4.0	0	0	24.0	124.26470947265625	1	0	0	0	1	0	0	0	0	0	0	0	2479.json	
2113	3	0.0	0.3335813283920288	0.8899890822682017	0	0	1	1.89	0	0	17.0	131.1535186767578	1	0	0	2	0	0	0	0	0	0	0	0	3138.json	
