Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1849	10,10,12,12	0.0,0.0,0.0,0.0	0.0026158944237977266,0.002663995372131467,0.003228508634492755,0.0031073123682290316	8.570506764801006E-5,8.606050956812813E-5,1.322318360906075E-4,1.3033456839891148E-4	2,2,2,2	2,2,2,2	3,3,3,3	5.06,5.06,4.62,4.62	0,0,1,1	9,9,9,9	95.0,95.0,97.0,97.0	100.70722961425781,100.70722961425781,97.64527893066406,97.64527893066406	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2,2,2,2	0,126,127,324	0,5,4,12	0,10,6,24	0,50,14,17	0,4,1,7	0,0,0,0	0,0,1,0	143.json	
1732	10,10	0.0,0.0	0.20541425049304962,0.09897430986166	0.009683500745932928,0.003691702880744936	1,1	1,1	3,3	8.2,8.2	2,2	6,7	61.0,66.0	103.12975311279297,102.6790542602539	1,1	0,0	0,0	0,0	3,3	0,0	0,1	0,2	0,17	0,1	0,0	0,1	70.json	
1849	10,8,9,7,9,8	0.0,0.0,0.0,0.0,0.0,0.0	0.10719269514083862,0.10688720643520355,0.041527412831783295,0.06315398961305618,0.07401911914348602,0.1259233057498932	0.017585477425409494,0.041525356434941436,0.009786900116083633,0.07966815653707819,0.011307698701915683,0.03374830988082889	0,0,0,0,0,0	0,0,0,0,0,0	3,2,2,2,2,2	5.6,5.66,5.33,6.05,5.33,5.66	1,1,1,1,1,1	4,4,5,4,5,2	61.0,50.0,60.0,45.0,59.0,51.0	103.41233825683594,108.29129028320312,105.28529357910156,111.17379760742188,105.37268829345703,108.13622283935547	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,3	1,1,1,0,1,0	0,40,171,180,185,196	0,1,1,1,1,2	0,4,1,3,2,4	0,54,47,79,72,115	0,4,1,1,1,3	0,0,0,0,0,0	0,0,0,0,1,0	191.json	
1849	3	0.0	0.395804226398468	0.4854971557448041	0	0	1	3.77	0	1	19.0	130.45266723632812	1	0	0	1	0	0	0	0	0	0	0	0	129.json	
1490	17,11,11	0.0,0.0,0.0	0.04076675325632095,0.0853627622127533,0.0896642655134201	0.051526516144120474,0.45735887341430187,0.4571137564984047	2,1,1	2,1,1	4,2,2	9.48,9.31,9.31	3,1,1	6,3,3	70.0,45.0,45.0	93.81843566894531,104.1253433227539,104.1253433227539	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,1,177	0,2,1	0,9,2	0,128,12	0,1,2	0,0,0	0,0,0	956.json	
1413	6,6,6	0.0,0.0,0.0	0.020074943080544472,0.02240859717130661,0.024470476433634758	0.06259506866706514,0.06388794977654838,0.05844756307483262	0,0,0	0,0,0	1,1,1	5.5,5.5,5.5	1,1,1	3,3,3	43.0,43.0,42.0	114.13744354248047,114.13744354248047,114.3227767944336	1,1,1	0,0,0	0,0,0	2,2,2	1,1,1	0,0,475	0,1,1	0,2,2	0,8,21	0,4,8	0,0,0	0,0,0	816.json	
1849	7	0.0	0.7564986348152161	0.5945865568578722	1	1	2	10.22	1	0	29.0	113.8110580444336	1	0	0	0	0	0	0	0	0	0	0	0	309.json	
1849	16,14	0.0,0.0	0.0,0.02014121226966381	5.1106711702607754E-8,6.135414062995456E-5	6,6	5,5	6,6	6.91,5.39	5,5	12,8	134.0,98.0	90.2908935546875,94.61039733886719	0,0	0,0	0,0	1,1	0,0	0,34	0,4	0,10	0,283	0,1	0,0	0,0	307.json	
1849	3	0.0	0.05389665067195892	0.21417388437729673	0	0	1	3.77	0	2	33.0	127.17938995361328	0	0	0	1	0	0	0	0	0	0	0	0	422.json	
1920	3,3,3	0.0,0.0,0.0	0.7136715650558472,0.7252533435821533,0.7034097909927368	0.8213592461161157,0.7760930938903511,0.7637970686008845	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,2,1	17.0,18.0,17.0	131.43582153320312,131.1385955810547,131.28770446777344	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,98,98	0,1,1	0,2,2	0,6,17	0,12,11	0,0,0	0,0,0	1173.json	
1849	3	0.0	0.8302817940711975	0.9172123252866353	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	0	0	0	0	0	0	0	0	0	0	678.json	
1849	6	0.0	0.681343674659729	0.4847838690759287	0	0	2	5.5	1	1	31.0	115.80840301513672	1	0	0	1	1	0	0	0	0	0	0	0	370.json	
1849	14,14,8	0.0,0.0,0.0	4.799707094207406E-4,2.5441718753427267E-4,8.524761651642621E-4	6.693631956068805E-6,6.640455963208776E-7,0.0012710611926960577	6,6,3	4,4,2	5,5,3	6.57,6.57,5.66	4,4,2	13,13,8	109.0,120.0,70.0	93.9740219116211,93.40780639648438,106.16179656982422	0,0,0	0,0,0	0,0,0	2,2,2	2,2,0	0,24,50	0,2,1	0,4,8	0,9,207	0,3,1	0,0,0	0,0,0	304.json	
1849	3	0.0	0.3590594232082367	0.6683981881070615	0	0	1	3.77	0	1	21.0	129.81976318359375	1	0	0	1	0	0	0	0	0	0	0	0	401.json	
1511	6,6	0.0,0.0	0.020664943382143974,0.04131155088543892	0.046869536665061697,0.20555931766211427	2,2	1,1	2,2	5.5,5.5	1,1	3,4	49.0,40.0	113.22821807861328,114.41285705566406	0,0	0,0	0,0	1,1	0,0	0,0	0,1	0,2	0,29	0,2	0,0	0,0	947.json	
1849	4	0.0	0.42986616492271423	0.3041298326836326	0	0	1	4.0	0	3	29.0	123.19084167480469	1	0	0	1	0	0	0	0	0	0	0	0	538.json	
