Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
5167	12,12,12,12	0.0,0.0,0.0,0.0	0.015407172963023186,0.015407172963023186,0.015407172963023186,0.015407172963023186	0.9987062812742417,0.9987062812742417,0.9987062812742417,0.9987062812742417	2,2,2,2	2,2,2,2	3,3,3,3	5.96,5.96,5.96,5.96	1,1,1,1	19,19,19,19	10.0,10.0,10.0,10.0	118.08106994628906,118.08106994628906,118.08106994628906,118.08106994628906	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,279,397,660	0,0,0,0	0,0,0,0	0,0,0,0	0,0,13,16	0,0,0,0	0,0,0,0	33.json	
2698	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.8839604258537292,0.8752189874649048,0.9147083759307861,0.9248236417770386,0.8885552883148193	0.8923118476002352,0.8728209047716784,0.9106690432367757,0.9248588970562241,0.8892158880667971	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	16.0,16.0,14.0,14.0,16.0	131.60296630859375,131.60296630859375,132.61029052734375,132.61029052734375,131.60296630859375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,1,19,574,580	0,1,1,1,1	0,2,2,2,2	0,3,7,3,7	0,3,4,149,10	0,0,0,0,0	0,0,0,0,0	288.json	
2699	3,3,3,3,3,3,4	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.9125654101371765,0.9169595837593079,0.872371256351471,0.8628921508789062,0.8961161971092224,0.9082152247428894,0.8764608502388	0.7314963807477004,0.7250591114374316,0.8950405436312722,0.8808481404953841,0.9166045177896108,0.9289383095928858,0.8794320251992206	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,2.0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	20.0,20.0,16.0,16.0,14.0,14.0,20.0	129.9696044921875,129.9696044921875,131.60296630859375,131.60296630859375,132.61029052734375,132.61029052734375,125.5254898071289	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,0,0,0,0,0	0,0,0,0,0,0,0	0,0,1,2,20,575,581	0,1,1,1,1,1,2	0,2,2,2,2,2,3	0,5,43,3,7,3,29	0,6,6,3,4,149,10	0,0,0,0,0,0,0	0,1,0,0,0,0,0	287.json	
3194	4,4,4,5,6,6,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.006705508567392826,0.006705508567392826,0.0027230209670960903,0.009533691219985485,0.006397141609340906,0.006397141609340906,0.011396074667572975	0.14185416524281863,0.14185416524281863,0.08839432768328125,0.1886572957250651,0.03302789263209747,0.03302789263209747,0.0615494177187096	1,1,1,1,2,2,2	1,1,1,1,1,1,1	2,2,2,2,2,2,2	6.63,6.63,6.63,2.99,5.5,5.5,5.17	0,0,0,1,1,1,1	2,2,2,2,2,2,2	34.0,34.0,37.0,38.0,51.0,51.0,51.0	121.82649230957031,121.82649230957031,121.32042694091797,117.56682586669922,112.74678039550781,112.74678039550781,110.24954223632812	0,0,0,0,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,2,3,3,3	0,0,0,0,0,0,0	0,15,72,449,1071,1071,1208	0,0,3,5,6,0,4	0,0,6,9,11,0,7	0,0,26,40,194,0,55	0,0,20,125,15,1,8	0,0,0,0,0,0,0	0,0,1,1,0,0,1	107.json	
4572	5,5,5,5,5,5,5,5,5,5,5,6,5,6,6	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5213583707809448,0.5180208683013916,0.52469402551651,0.07615138590335846,0.10122503340244293,0.09845398366451263,0.08126964420080185,0.07489173114299774,0.07489173114299774,0.07570140063762665,0.07570140063762665,0.06838532537221909,0.19764283299446106,0.07000222057104111,0.13549166917800903	0.4888571984833564,0.5189959707946225,0.5122972989904885,0.20484648689061632,0.2094285714780538,0.3367680144709839,0.362130170060954,0.39805275974160964,0.39805275974160964,0.40615859849009667,0.40615859849009667,0.09783669897884564,0.09936708104266045,0.06476188368132035,0.012023412825477461	1,1,1,1,1,1,1,1,1,1,1,1,2,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	7.16,7.16,7.16,7.16,7.16,7.16,7.16,9.33,9.33,9.33,9.33,8.54,5.99,8.54,2.75	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,2,2,2,2,2,2,2,2,3,3,3,2	29.0,29.0,29.0,37.0,37.0,33.0,33.0,33.0,33.0,33.0,33.0,43.0,41.0,45.0,54.0	119.34591674804688,119.43572235107422,119.43572235107422,117.91622161865234,117.91622161865234,118.59001159667969,118.59001159667969,118.59001159667969,118.59001159667969,118.59001159667969,118.59001159667969,113.8475570678711,117.10871887207031,113.55408477783203,112.31153106689453	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,2,2,2,2,2,2,2,2,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,1,1,1,2	0,1,1,4,4,5,8,41,64,64,256,264,271,300,3436	0,1,1,3,3,1,2,2,0,1,0,2,2,1,2	0,2,2,6,6,2,4,4,0,2,0,3,5,2,4	0,6,12,56,51,26,19,54,0,5,0,80,57,28,149	0,9,6,36,13,2,16,23,16,6,2,4,4,15,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	543.json	
978	7	0.0	0.12349507957696915	0.20726463175347165	0	0	2	2.56	1	2	45.0	111.30314636230469	0	0	0	0	2	0	0	0	0	0	0	0	688.json	
2875	3	0.0	0.5252938866615295	0.7662696462460589	0	0	1	3.77	0	1	18.0	130.99049377441406	1	1	0	1	0	0	0	0	0	0	0	0	506.json	
5167	9,9,9,9,10,10,12	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.1321016550064087,0.1321016550064087,0.1321016550064087,0.12754450738430023,0.13863715529441833,0.04328810051083565,0.009853297844529152	0.015226365630521549,0.015226365630521549,0.015226365630521549,0.015415436235224326,0.04910002982765633,0.024330556011260183,0.001278094274356276	3,3,3,3,3,3,3	3,3,3,3,3,3,3	2,2,2,2,2,2,2	4.53,4.53,4.53,4.53,2.15,2.15,4.93	0,0,0,0,1,1,1	7,7,7,7,7,7,7	63.0,63.0,63.0,63.0,64.0,68.0,86.0	105.29296112060547,105.29296112060547,105.29296112060547,105.29296112060547,103.50422668457031,103.13191986083984,98.70686340332031	1,1,1,0,0,0,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2,2,2,2,2,2,3	0,279,660,833,2422,2954,3021	0,0,0,1,10,4,9	0,0,0,2,19,8,17	0,0,0,6,122,20,314	0,0,16,1,125,4,8	0,0,0,0,0,0,0	0,0,0,0,1,0,0	861.json	
978	3	0.0	0.2704003155231476	0.5282454706447772	2	2	3	1.89	0	0	33.0	126.71939086914062	0	0	0	2	0	0	0	0	0	0	0	0	685.json	
2037	3	0.0	0.2713436484336853	0.5899452416609585	0	0	1	1.89	0	1	23.0	129.2428436279297	0	0	0	1	0	0	0	0	0	0	0	0	68.json	
