Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1307	17,19,19,24,24,24,36,36,45,45,45,45,45,45,45,45,45,45,46,47	0.058823529411764705,0.05263157894736842,0.05263157894736842,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.007159784436225891,0.0025822727475315332,0.0018267277628183365,0.002493043430149555,0.0018710814183577895,5.265374202281237E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028767039533705E-4	2.3088325241971775E-7,3.358731243326756E-8,3.38210146522098E-8,5.963732320523106E-7,2.4197888897892655E-7,5.785332019360062E-10,1.0776626566923001E-13,3.631392597259826E-14,3.1088042316948387E-16,8.551152404089717E-18,3.116467609465192E-18,5.6311986073242724E-18,1.7263191458993497E-18,3.739167287368684E-18,3.727777203091596E-18,2.9234626194459357E-18,2.9495176646280544E-18,1.5848507890910358E-18,5.743579433899202E-19,1.9620879879414875E-15	2,3,3,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,7	2,3,3,4,4,4,4,5,6,8,8,8,8,8,8,8,8,8,8,9	3,4,4,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,8	4.19,4.38,4.38,4.14,4.14,4.31,14.05,14.05,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,7.39,10.3	1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4	7,8,8,9,10,12,19,19,24,26,26,26,26,26,26,28,28,29,29,25	134.0,147.0,147.0,149.0,153.0,177.0,234.0,237.0,278.0,291.0,294.0,292.0,296.0,294.0,294.0,296.0,296.0,299.0,303.0,274.0	89.8429183959961,87.28238677978516,87.28238677978516,83.29418182373047,83.13141632080078,82.25696563720703,74.01895904541016,73.90071105957031,68.99606323242188,68.67741394042969,68.59347534179688,68.64414978027344,68.54327392578125,68.60865783691406,68.60865783691406,68.58882904052734,68.58882904052734,68.53639221191406,68.065673828125,68.12022399902344	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3	0,0,3,86,98,117,297,320,320,320,480,489,498,564,700,701,856,878,914,969	0,6,3,7,1,2,13,1,9,3,1,1,1,1,1,2,4,1,13,14	0,10,6,8,2,6,15,2,9,6,2,2,2,2,2,4,8,2,25,26	0,55,30,188,16,113,346,28,225,93,14,7,13,15,5,24,15,10,99,405	0,1,42,1,1,5,2,2,1,1,5,37,1,3,230,11,374,80,14,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0	1036.json	
1549	5,5	0.0,0.0	0.18820376694202423,0.6377243399620056	0.16346306066016192,0.10174861670697932	1,1	1,1	2,2	1.96,3.92	0,0	2,2	42.0,42.0	117.11275482177734,117.11275482177734	1,1	0,0	0,0	0,0	1,1	0,1142	0,1	0,2	0,40	0,31	0,0	0,0	2781.json	
1494	4,4,4	0.0,0.0,0.0	0.813675582408905,0.813675582408905,0.813675582408905	0.7211612985282948,0.7211612985282948,0.7211612985282948	0,0,0	0,0,0	1,1,1	3.46,3.46,3.46	0,0,0	0,0,0	19.0,19.0,19.0	125.79222106933594,125.79222106933594,125.79222106933594	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,207	0,0,0	0,0,0	0,0,0	0,1,1	0,0,0	0,0,0	2079.json	
1212	9,4	0.0,0.0	0.16592876613140106,0.8166078329086304	0.08223784578416908,0.9097733236766034	2,0	2,0	3,1	5.03,3.46	1,0	2,0	46.0,12.0	106.64126586914062,128.936767578125	1,1	0,0	0,1	0,0	1,0	0,440	0,2	0,9	0,145	0,46	0,0	0,0	1860.json	
1200	4	0.0	0.8077273368835449	0.7594608486830777	0	0	1	3.46	0	0	19.0	125.79222106933594	1	0	0	1	0	0	0	0	0	0	0	0	366.json	
1494	4,4,4	0.0,0.0,0.0	0.6045091152191162,0.6045091152191162,0.6045091152191162	0.5660979988038348,0.5660979988038348,0.5660979988038348	0,0,0	0,0,0	1,1,1	3.46,3.46,3.46	0,0,0	0,0,0	22.0,22.0,22.0	124.71717071533203,124.71717071533203,124.71717071533203	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,0,207	0,0,0	0,0,0	0,0,0	0,1,1	0,0,0	0,0,0	2057.json	
1549	3,3,3,3	0.0,0.0,0.0,0.0	0.2366197258234024,0.40678325295448303,0.511117160320282,0.7964004874229431	0.6279405314607602,0.7318079042570422,0.7444607472921155,0.8501279908368736	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,3.77	0,0,0,0	1,0,1,0	24.0,22.0,19.0,15.0	129.2378692626953,129.81280517578125,130.34019470214844,131.9385528564453	1,1,1,1	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,206,251,541	0,1,2,1	0,2,4,3	0,13,31,46	0,7,1,33	0,0,0,0	0,1,0,0	2775.json	
428	3	0.0	0.7415596842765808	0.8501967810288071	0	0	1	3.77	0	1	15.0	132.25152587890625	1	0	1	0	0	0	0	0	0	0	0	0	1627.json	
1019	7,9,10,10,11,25,33,33	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.043714411556720734,0.021756194531917572,0.00547400675714016,0.0053063686937093735,0.0026909082662314177,0.0,0.0,0.0	0.1852664042971567,0.049424329760023464,0.005655326061877969,0.0059476190913814,0.002742298168684971,2.6171871136590518E-8,3.2430301504032623E-9,2.053060961246903E-12	0,1,2,2,2,8,8,8	0,1,2,2,2,7,7,7	1,2,2,2,2,5,5,5	3.96,5.03,4.8,4.8,5.34,6.43,6.48,6.48	0,1,1,1,1,2,2,2	4,5,7,7,8,23,27,40	39.0,50.0,62.0,62.0,68.0,161.0,187.0,226.0	112.34737396240234,106.49474334716797,103.3177719116211,103.3177719116211,101.20979309082031,82.39398956298828,77.03278350830078,76.02084350585938	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	0,10,159,201,353,514,514,590	0,3,2,1,1,17,8,11	0,4,4,2,1,19,8,22	0,57,63,8,29,452,144,133	0,1,1,4,2,1,1,80	0,0,0,0,0,0,0,0	0,0,0,1,0,0,1,0	1946.json	
1094	3,3	0.0,0.0	0.8178555965423584,0.7690318822860718	0.8806472371199239,0.8644512568119609	0,0	0,0	1,1	0.0,0.0	0,0	0,0	12.0,12.0	133.59722900390625,133.59722900390625	1,1	0,0	0,0	1,1	0,0	0,49	0,1	0,2	0,5	0,12	0,0	0,0	2816.json	
