Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6141	12,12,12,12,12,12	0.0,0.0,0.0,0.0,0.0,0.0	0.16771531105041504,0.1649707406759262,0.12888695299625397,0.12888695299625397,0.12888695299625397,0.13112549483776093	0.0042404329974260555,0.005024900646463202,0.0038395367152445196,0.0038395367152445196,0.0038395367152445196,0.0032347959981489437	3,3,3,3,3,3	3,3,3,3,3,3	4,4,4,4,4,4	2.56,2.56,2.56,2.56,2.56,2.56	2,2,2,2,2,2	0,0,1,1,1,1	78.0,77.0,77.0,77.0,77.0,78.0	98.80055236816406,98.86764526367188,98.77747344970703,98.77747344970703,98.77747344970703,98.71037292480469	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	1,1,1,1,1,1	2,2,2,2,2,2	0,413,2267,2357,2380,3495	0,1,1,0,0,1	0,2,2,0,0,2	0,6,12,0,0,6	0,168,20,0,0,1727	0,0,0,0,0,0	0,0,0,0,0,0	2408.json	
6425	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333	0.20616599917411804,0.17039208114147186,0.17039208114147186,0.17039208114147186,0.8916394114494324,0.899054765701294	0.859758933752518,0.8574961104401873,0.8574961104401873,0.8574961104401873,0.8169431056953043,0.7851766419691834	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,1,1,1,1,1	17.0,17.0,17.0,17.0,17.0,18.0	131.28770446777344,131.43582153320312,131.43582153320312,131.43582153320312,131.43582153320312,130.99049377441406	1,1,1,1,1,1	0,0,0,0,0,0	1,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,2,2641,2664,3123,3779	0,1,0,0,1,1	0,2,0,0,2,2	0,13,0,0,52,6	0,34,0,0,40,1727	0,0,0,0,0,0	0,0,0,0,0,0	1175.json	
6427	7,7,7,7,7,7	0.0,0.0,0.0,0.0,0.0,0.0	0.4683842360973358,0.4683842360973358,0.4683842360973358,0.48531073331832886,0.44786524772644043,0.44661587476730347	0.1011322372333979,0.1011322372333979,0.1011322372333979,0.06583225337432792,0.21500573929830494,0.5085027645090981	3,3,3,3,3,1	3,3,3,3,3,1	4,4,4,4,4,2	2.56,2.56,2.56,2.56,2.56,2.56	1,1,1,1,1,1	0,0,0,0,0,1	51.0,51.0,51.0,53.0,45.0,38.0	110.06295013427734,110.06295013427734,110.06295013427734,109.80303955078125,110.6539077758789,112.25244903564453	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	0,0,0,0,0,0	0,2643,2666,3781,5118,5762	0,0,0,1,1,1	0,0,0,2,2,2	0,0,0,12,8,27	0,0,0,1727,25,5	0,0,0,0,0,0	0,0,0,0,0,0	823.json	
6141	13,13,13,13,13,13	0.0,0.0,0.0,0.0,0.0,0.0	0.09635525196790695,0.09322036057710648,0.09322036057710648,0.09322036057710648,0.09635525196790695,0.0979577898979187	2.4046081815527642E-4,3.446090470308844E-4,3.446090470308844E-4,3.446090470308844E-4,2.4046081815527642E-4,2.0137993878901168E-4	4,4,4,4,4,4	4,4,4,4,4,4	5,5,5,5,5,5	2.65,2.65,2.65,2.65,2.65,2.65	2,2,2,2,2,2	1,1,1,1,1,1	93.0,91.0,91.0,91.0,93.0,94.0	96.1075668334961,96.22061920166016,96.22061920166016,96.22061920166016,96.1075668334961,96.05195617675781	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	2,2,2,2,2,2	3,3,3,3,3,3	0,413,2357,2380,3495,3495	0,1,0,0,1,1	0,2,0,0,2,2	0,12,0,0,12,6	0,168,0,0,1727,550	0,0,0,0,0,0	0,0,0,0,0,0	2428.json	
3303	3,3,3	0.0,0.0,0.0	0.1191466674208641,0.13679128885269165,0.32385170459747314	0.24045779713449472,0.18436640938735377,0.2837861252667242	2,2,2	1,1,1	2,2,2	1.89,1.89,1.89	0,0,0	1,1,1	31.0,33.0,31.0	127.03739166259766,126.64217376708984,127.11163330078125	1,1,1	1,1,1	0,0,0	2,2,2	0,0,0	0,657,1195	0,1,1	0,2,2	0,12,12	0,1727,6	0,0,0	0,0,0	1619.json	
5793	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.7224698066711426,0.35119161009788513,0.7224698066711426,0.9080502986907959,0.9080502986907959,0.9080502986907959	0.9320358765514072,0.891130142653398,0.9320358765514072,0.9649552211716633,0.9649552211716633,0.9649552211716633	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	1,1,1,0,0,0	15.0,17.0,15.0,12.0,12.0,12.0	132.25152587890625,131.43582153320312,132.25152587890625,133.59722900390625,133.59722900390625,133.59722900390625	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,2,13,27,2009,2032	0,1,1,1,0,0	0,2,2,2,0,0	0,15,15,16,0,0	0,32,32,46,0,0	0,0,0,0,0,0	0,0,0,0,0,0	276.json	
6425	4,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0	0.16158658266067505,0.08605492860078812,0.16158658266067505,0.16158658266067505,0.16158658266067505,0.16979311406612396	0.7257567655185357,0.5420365559466455,0.7257567655185357,0.7257567655185357,0.7257567655185357,0.6837906190515732	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	2.0,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0	1,1,1,1,1,1	24.0,27.0,24.0,24.0,24.0,25.0	124.361083984375,123.39956665039062,124.361083984375,124.361083984375,124.361083984375,124.05243682861328	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,2432,2595,2641,2664,3779	0,1,1,0,0,1	0,2,2,0,0,2	0,3,3,0,0,6	0,57,55,0,0,1727	0,0,0,0,0,0	0,0,0,0,0,0	856.json	
5935	6,6,6,6,6,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.80580073595047,0.7995313405990601,0.7611711621284485,0.7611711621284485,0.7611711621284485,0.8702558279037476,0.8726641535758972,0.9353795647621155	0.7545495058839081,0.7956610153928239,0.6883369377892374,0.6883369377892374,0.6883369377892374,0.7312822868925818,0.6848319663155339,0.7454425488682992	2,2,2,2,2,0,0,0	2,2,2,2,2,0,0,0	2,2,2,2,2,1,1,1	2.75,2.75,2.75,2.75,2.75,1.89,1.89,1.89	1,1,1,1,1,0,0,0	0,0,0,0,0,0,0,1	29.0,28.0,31.0,31.0,31.0,20.0,21.0,19.0	116.22944641113281,116.49077606201172,115.80840301513672,115.80840301513672,115.80840301513672,129.9696044921875,129.61952209472656,130.34019470214844	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,207,1944,2152,2175,2381,3290,4094	0,1,1,0,0,2,1,1	0,2,2,0,0,7,2,2	0,6,10,0,0,76,6,23	0,168,1,0,0,9,1727,9	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2192.json	
3824	17,17,17,17,11,11	0.0,0.0,0.0,0.0,0.0,0.0	0.2866646349430084,0.2866646349430084,0.2866646349430084,0.2688263952732086,0.10542667657136917,0.1325419545173645	0.16256152919784536,0.16256152919784536,0.16256152919784536,0.11031810623620122,0.02613911614313769,0.04104480894968582	3,3,3,3,1,1	3,3,3,3,1,1	4,4,4,4,2,2	5.47,5.47,5.47,5.47,5.47,5.47	2,2,2,2,2,2	2,2,2,2,4,4	72.0,72.0,72.0,74.0,66.0,64.0	93.62205505371094,93.62205505371094,93.62205505371094,93.43172454833984,101.49285125732422,101.6988296508789	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	0,0,0,0,0,0	0,40,63,1178,2727,3779	0,0,0,1,2,2	0,0,0,2,10,4	0,0,0,12,174,28	0,0,0,1727,56,50	0,0,0,0,0,0	0,0,0,0,0,0	1508.json	
5665	12,12,12,12	0.0,0.0,0.0,0.0	0.07673420011997223,0.07673420011997223,0.07673420011997223,0.07409350574016571	0.2840976560170731,0.2840976560170731,0.2840976560170731,0.22950843488614986	3,3,3,3	3,3,3,3	4,4,4,4	2.56,2.56,2.56,2.56	1,1,1,1	0,0,0,0	57.0,57.0,57.0,58.0	100.8821792602539,100.8821792602539,100.8821792602539,100.72537231445312	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	0,0,0,0	0,1881,1904,3019	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,1727	0,0,0,0	0,0,0,0	663.json	
